index,deltaTTCP,scenario,strategy
24,3.315699559760752,Scenario11,C
25,3.203540283850253,Scenario11,C
26,3.097850280803642,Scenario11,C
27,3.0034494655342208,Scenario11,C
28,2.9338317757948937,Scenario11,C
29,2.8812175641769837,Scenario11,C
30,2.8319621894587623,Scenario11,C
31,2.7866453597633862,Scenario11,C
32,2.751570151097257,Scenario11,C
33,2.7193889658349146,Scenario11,C
34,2.692880199797154,Scenario11,C
35,2.6758904561983203,Scenario11,C
0,1.007227867598956,Scenario11,C
1,1.0550301162960807,Scenario11,C
2,1.1140322381624181,Scenario11,C
3,1.1702571779695297,Scenario11,C
4,1.2237614283802207,Scenario11,C
5,1.2791882095890537,Scenario11,C
6,1.3335686009262768,Scenario11,C
7,1.3850254656431153,Scenario11,C
8,1.4086774270893079,Scenario11,C
9,1.4192570126047057,Scenario11,C
10,1.4299991149317024,Scenario11,C
11,1.4489632355349369,Scenario11,C
12,1.483269165876238,Scenario11,C
13,1.5159522857713768,Scenario11,C
14,1.5470474698397174,Scenario11,C
15,1.5773246527151306,Scenario11,C
16,1.6060033679821375,Scenario11,C
17,1.7069190536876977,Scenario11,C
18,1.7857130233986416,Scenario11,C
19,1.85325152377663,Scenario11,C
20,1.8794828191743491,Scenario11,C
21,1.8967234022313033,Scenario11,C
22,1.913665917930236,Scenario11,C
23,1.930134335503225,Scenario11,C
24,1.9461616184044446,Scenario11,C
25,1.951423642446596,Scenario11,C
26,1.9552959916685513,Scenario11,C
27,1.972958641416572,Scenario11,C
28,2.040515254603725,Scenario11,C
29,2.133185209240884,Scenario11,C
30,2.1846803674018074,Scenario11,C
31,2.239232173689959,Scenario11,C
32,2.297227652689037,Scenario11,C
33,2.3549814789947714,Scenario11,C
34,2.4125012366897436,Scenario11,C
35,2.4631600032900725,Scenario11,C
0,0.43979454127261297,Scenario11,C
1,0.46001045110581584,Scenario11,C
2,0.47985216971840794,Scenario11,C
3,0.4991132929637514,Scenario11,C
4,0.5175965006574867,Scenario11,C
5,0.5337372333082477,Scenario11,C
6,0.5485717228976568,Scenario11,C
7,0.5624810401882265,Scenario11,C
8,0.5762069233673439,Scenario11,C
9,0.5897859547734843,Scenario11,C
10,0.601931439204237,Scenario11,C
11,0.6134096396498125,Scenario11,C
12,0.6228195471039482,Scenario11,C
13,0.6223778997679217,Scenario11,C
14,0.6046134332783972,Scenario11,C
15,0.5868699856042334,Scenario11,C
16,0.6049963254601431,Scenario11,C
17,0.6758296553560048,Scenario11,C
18,0.7488294083745579,Scenario11,C
19,0.8507544258164592,Scenario11,C
20,1.085592322462718,Scenario11,C
21,1.4375129579212396,Scenario11,C
22,1.8228469686470652,Scenario11,C
23,2.2703722723134945,Scenario11,C
24,2.7808629709272275,Scenario11,C
25,3.32903343395728,Scenario11,C
26,3.969624076993746,Scenario11,C
27,4.764529804406524,Scenario11,C
28,5.268233605319308,Scenario11,C
29,5.845062678368722,Scenario11,C
30,6.566415632876945,Scenario11,C
31,6.937136918517476,Scenario11,C
32,6.910210686659985,Scenario11,C
33,6.880674683263009,Scenario11,C
34,6.8468604828756785,Scenario11,C
35,6.814588058073669,Scenario11,C
36,6.783859546401583,Scenario11,C
37,6.765030468630085,Scenario11,C
38,6.7450737557328555,Scenario11,C
39,6.7857515678467974,Scenario11,C
40,6.762650095011923,Scenario11,C
41,6.740696624106907,Scenario11,C
42,6.696973101121377,Scenario11,C
0,0.7625400758573049,Scenario11,C
1,0.8420520664129594,Scenario11,C
2,0.9181831605647188,Scenario11,C
3,0.9835752174030157,Scenario11,C
4,1.0338499345925443,Scenario11,C
5,1.0813174722825343,Scenario11,C
6,1.1278006888581409,Scenario11,C
7,1.1383267217214832,Scenario11,C
8,1.1487024327242068,Scenario11,C
9,1.1582064050914278,Scenario11,C
10,1.178298440444176,Scenario11,C
11,1.2036097963135757,Scenario11,C
12,1.2294450492868165,Scenario11,C
13,1.2573903834158826,Scenario11,C
14,1.3247600728401698,Scenario11,C
15,1.432349743959791,Scenario11,C
16,1.5607600406081596,Scenario11,C
17,1.7390515628006518,Scenario11,C
18,1.956525455017252,Scenario11,C
19,2.245094805845586,Scenario11,C
20,2.6084612755355,Scenario11,C
21,3.0329191247196,Scenario11,C
22,3.4789139234079682,Scenario11,C
23,3.836505571310749,Scenario11,C
24,3.873917360170555,Scenario11,C
25,3.892679367423777,Scenario11,C
26,3.9094643528418773,Scenario11,C
27,3.9107304808318695,Scenario11,C
28,3.912326941544234,Scenario11,C
29,3.9154158376407455,Scenario11,C
30,3.921557739185237,Scenario11,C
31,3.939956666736324,Scenario11,C
32,4.020575389789738,Scenario11,C
33,4.14818183401761,Scenario11,C
34,4.1885229982181995,Scenario11,C
35,4.184887304326425,Scenario11,C
36,4.150559905542192,Scenario11,C
0,2.259525741888008,Scenario11,C
1,2.2557261594587774,Scenario11,C
2,2.257564697828705,Scenario11,C
3,2.257612103464318,Scenario11,C
4,2.2747338340854193,Scenario11,C
5,2.3243760944279277,Scenario11,C
6,2.3717541399082553,Scenario11,C
7,2.4169083412288432,Scenario11,C
8,2.4575454743959155,Scenario11,C
9,2.4962452649594216,Scenario11,C
10,2.5362048982325596,Scenario11,C
11,2.5530862803475616,Scenario11,C
12,2.558263448049259,Scenario11,C
13,2.5619121297804166,Scenario11,C
14,2.563763960604945,Scenario11,C
15,2.5615814701570208,Scenario11,C
16,2.5572244890201654,Scenario11,C
17,2.554041614168521,Scenario11,C
18,2.5646127303837023,Scenario11,C
19,2.573321994665232,Scenario11,C
20,2.5823809806258557,Scenario11,C
21,2.5925105182134067,Scenario11,C
22,2.6033286578231984,Scenario11,C
23,2.6145032822986973,Scenario11,C
24,2.6242080250429005,Scenario11,C
25,2.6274082929747955,Scenario11,C
26,2.631776428970876,Scenario11,C
27,2.6373846679373343,Scenario11,C
28,2.6502710327349286,Scenario11,C
29,2.661026197039374,Scenario11,C
30,2.685766456871347,Scenario11,C
31,2.748223410249235,Scenario11,C
32,2.81505278702908,Scenario11,C
33,2.8825879559315437,Scenario11,C
34,2.948206261738732,Scenario11,C
35,3.0091871710519715,Scenario11,C
36,3.072560017384896,Scenario11,C
37,3.1100168811922186,Scenario11,C
0,-2.3412001436483028,Scenario12,A
1,-2.2900823539384314,Scenario12,A
2,-2.2323681625065976,Scenario12,A
3,-2.181756895562065,Scenario12,A
4,-2.1285053337431674,Scenario12,A
5,-2.070246611895899,Scenario12,A
6,-2.0025855747902055,Scenario12,A
7,-1.9205324488210511,Scenario12,A
8,-1.8234932622733808,Scenario12,A
9,-1.7303346290773318,Scenario12,A
10,-1.6487299792890822,Scenario12,A
11,-1.5545424186044152,Scenario12,A
12,-1.4503039905739716,Scenario12,A
13,-1.3498165326577742,Scenario12,A
14,-1.293158091665942,Scenario12,A
15,-1.2484720786983192,Scenario12,A
16,-1.2044705081349458,Scenario12,A
17,-1.161225697000327,Scenario12,A
18,-1.12040689095041,Scenario12,A
19,-1.0826975707855022,Scenario12,A
20,-1.0480105235126211,Scenario12,A
21,-1.0162419867074288,Scenario12,A
22,-0.9987327261669765,Scenario12,A
23,-1.0139284160823139,Scenario12,A
24,-1.0421079873826093,Scenario12,A
25,-1.070108104691776,Scenario12,A
26,-1.093103648428706,Scenario12,A
27,-1.112519601086491,Scenario12,A
28,-1.1285245915325095,Scenario12,A
29,-1.1419558777676113,Scenario12,A
30,-1.152626211188704,Scenario12,A
31,-1.1628936254308375,Scenario12,A
32,-1.170742842114703,Scenario12,A
33,-1.1751677180012725,Scenario12,A
34,-1.1678729125852647,Scenario12,A
0,-2.7042196022888523,Scenario12,A
1,-2.680114027626859,Scenario12,A
2,-2.6569963669491914,Scenario12,A
3,-2.6348756460315506,Scenario12,A
4,-2.6137852622640247,Scenario12,A
5,-2.5937531350447274,Scenario12,A
6,-2.5747917417818633,Scenario12,A
7,-2.5569104736044057,Scenario12,A
8,-2.5401103877630744,Scenario12,A
9,-2.5243928987374646,Scenario12,A
10,-2.5097718187111484,Scenario12,A
11,-2.4962816425514562,Scenario12,A
12,-2.483959501263068,Scenario12,A
13,-2.472799187833978,Scenario12,A
14,-2.4627528502176195,Scenario12,A
15,-2.45376156798134,Scenario12,A
16,-2.445766353557153,Scenario12,A
17,-2.4384405798453717,Scenario12,A
18,-2.419105442149542,Scenario12,A
19,-2.401245673206037,Scenario12,A
20,-2.3844295973762515,Scenario12,A
21,-2.3681647174636336,Scenario12,A
22,-2.3534689013660666,Scenario12,A
23,-2.340384594523805,Scenario12,A
24,-2.328957241441344,Scenario12,A
25,-2.3192368956335923,Scenario12,A
26,-2.3112750572766285,Scenario12,A
27,-2.3050996444022878,Scenario12,A
28,-2.300556386023013,Scenario12,A
29,-2.2893940403406208,Scenario12,A
0,-2.438325171047309,Scenario12,A
1,-2.4084034027992396,Scenario12,A
2,-2.379415524401039,Scenario12,A
3,-2.3513776861851774,Scenario12,A
4,-2.324303999516038,Scenario12,A
5,-2.29821788498601,Scenario12,A
6,-2.2731410317892733,Scenario12,A
7,-2.2491067831194846,Scenario12,A
8,-2.226159587290427,Scenario12,A
9,-2.2043285377180784,Scenario12,A
10,-2.183630404074306,Scenario12,A
11,-2.164101684745236,Scenario12,A
12,-2.145809139464432,Scenario12,A
13,-2.1288275974107655,Scenario12,A
14,-2.1131876944629924,Scenario12,A
15,-2.0988855634433126,Scenario12,A
16,-2.0859062782142272,Scenario12,A
17,-2.074225443117707,Scenario12,A
18,-2.0638131490920864,Scenario12,A
19,-2.054629680388086,Scenario12,A
20,-2.0466276791294566,Scenario12,A
21,-2.0397528926833686,Scenario12,A
22,-2.033942165105028,Scenario12,A
23,-2.0291268225782955,Scenario12,A
24,-2.025233538946037,Scenario12,A
25,-2.0221840088684373,Scenario12,A
26,-2.019897266656109,Scenario12,A
27,-2.0182917408705388,Scenario12,A
28,-2.017281716356365,Scenario12,A
29,-1.9729755717705915,Scenario12,A
0,-2.2357317215891985,Scenario12,A
1,-1.8836608389064278,Scenario12,A
2,-1.636727653219617,Scenario12,A
3,-1.5773059433977399,Scenario12,A
4,-1.5307137012111802,Scenario12,A
5,-1.4866859118588622,Scenario12,A
6,-1.4451414031046328,Scenario12,A
7,-1.4060195793155064,Scenario12,A
8,-1.3692591184646399,Scenario12,A
9,-1.3347998715297633,Scenario12,A
10,-1.3025921389161161,Scenario12,A
11,-1.2726072364069942,Scenario12,A
12,-1.2448168656266083,Scenario12,A
13,-1.219153835220471,Scenario12,A
14,-1.1955098404761437,Scenario12,A
15,-1.1737626542351256,Scenario12,A
16,-1.1538048755391839,Scenario12,A
17,-1.1355503302247079,Scenario12,A
18,-1.156633320959164,Scenario12,A
19,-1.2089318422528794,Scenario12,A
20,-1.2806920217889421,Scenario12,A
21,-1.3800446421143207,Scenario12,A
22,-1.5053925506435821,Scenario12,A
23,-1.619652727446258,Scenario12,A
24,-1.7072167371235019,Scenario12,A
25,-1.7740277143569938,Scenario12,A
26,-1.824384882447533,Scenario12,A
27,-1.8611936017069903,Scenario12,A
28,-1.8818270076261023,Scenario12,A
29,-1.8869581954331907,Scenario12,A
30,-1.8864238688715473,Scenario12,A
31,-1.8567094428580448,Scenario12,A
0,-2.9449698306125836,Scenario12,A
1,-2.9186745123940074,Scenario12,A
2,-2.893021083274152,Scenario12,A
3,-2.868038665527268,Scenario12,A
4,-2.8437452455699472,Scenario12,A
5,-2.820181641765028,Scenario12,A
6,-2.7974685042211824,Scenario12,A
7,-2.775764521704192,Scenario12,A
8,-2.7552200263420223,Scenario12,A
9,-2.7360243496311547,Scenario12,A
10,-2.718512045549514,Scenario12,A
11,-2.702773314163041,Scenario12,A
12,-2.688795051155014,Scenario12,A
13,-2.676522389083709,Scenario12,A
14,-2.665876104466034,Scenario12,A
15,-2.656753869447333,Scenario12,A
16,-2.6490561851093863,Scenario12,A
17,-2.642694431079118,Scenario12,A
18,-2.6375792556063145,Scenario12,A
19,-2.6336074699883194,Scenario12,A
20,-2.6306631209198827,Scenario12,A
21,-2.62861025913411,Scenario12,A
22,-2.589049451878141,Scenario12,A
0,-1.8365751518750528,Scenario12,A
1,-1.8142205363705615,Scenario12,A
2,-1.7925786110745872,Scenario12,A
3,-1.7716094397572255,Scenario12,A
4,-1.7512904450583533,Scenario12,A
5,-1.7071492346484494,Scenario12,A
6,-1.6521110233331928,Scenario12,A
7,-1.597257273840917,Scenario12,A
8,-1.538257382496667,Scenario12,A
9,-1.4791524313537834,Scenario12,A
10,-1.4200747913450318,Scenario12,A
11,-1.3610161162048717,Scenario12,A
12,-1.3019783515968304,Scenario12,A
13,-1.2429795693026788,Scenario12,A
14,-1.1840466561394303,Scenario12,A
15,-1.1252140739454473,Scenario12,A
16,-1.0665154488835573,Scenario12,A
17,-1.0087080246323334,Scenario12,A
18,-0.9540817420777108,Scenario12,A
19,-0.9027322521095251,Scenario12,A
20,-0.8545720168128734,Scenario12,A
21,-0.8095545286850627,Scenario12,A
22,-0.7676464002047352,Scenario12,A
23,-0.728794967319089,Scenario12,A
24,-0.6929196938615891,Scenario12,A
25,-0.6599143090905468,Scenario12,A
26,-0.629671878212783,Scenario12,A
27,-0.6020882775789209,Scenario12,A
28,-0.5770494990501389,Scenario12,A
29,-0.5557431737367258,Scenario12,A
30,-0.5587047352660504,Scenario12,A
31,-0.5858478441742905,Scenario12,A
32,-0.6162619025512188,Scenario12,A
33,-0.6469126154427092,Scenario12,A
34,-0.6779766423279474,Scenario12,A
35,-0.7071876716513701,Scenario12,A
36,-0.7333245067822779,Scenario12,A
37,-0.7559238727697183,Scenario12,A
38,-0.7755127334895678,Scenario12,A
39,-0.7912533184317839,Scenario12,A
40,-0.8019944973775052,Scenario12,A
41,-0.8077232814420326,Scenario12,A
42,-0.760669548967295,Scenario12,A
0,-5.072936169313836,Scenario12,A
1,-5.06431125021972,Scenario12,A
2,-5.056294138078865,Scenario12,A
3,-5.049458361670695,Scenario12,A
4,-5.043673324943404,Scenario12,A
0,-2.3286057894665375,Scenario12,A
1,-2.300395981833394,Scenario12,A
2,-2.273135858055873,Scenario12,A
3,-2.2488970546407296,Scenario12,A
4,-2.228235397628979,Scenario12,A
5,-2.209031957237727,Scenario12,A
6,-2.190692342395467,Scenario12,A
7,-2.1728500074801387,Scenario12,A
8,-2.1556825415187504,Scenario12,A
9,-2.1389177891650784,Scenario12,A
10,-2.119839357277117,Scenario12,A
11,-2.099785351654881,Scenario12,A
12,-2.0808918699622194,Scenario12,A
13,-2.063217771353177,Scenario12,A
14,-2.046853233461733,Scenario12,A
15,-2.0319207997184017,Scenario12,A
16,-2.018484323260044,Scenario12,A
17,-2.0065377819197443,Scenario12,A
18,-1.9960397582409621,Scenario12,A
19,-1.9869520682588986,Scenario12,A
20,-1.979218126139077,Scenario12,A
21,-1.9727620114396838,Scenario12,A
22,-1.9674993727607788,Scenario12,A
23,-1.9633331626373907,Scenario12,A
24,-1.9601608217813835,Scenario12,A
25,-1.957870581814986,Scenario12,A
26,-1.9562991256451399,Scenario12,A
27,-1.9543017167691932,Scenario12,A
0,-3.3741616346807826,Scenario12,A
1,-3.354063712443847,Scenario12,A
2,-3.335209397443343,Scenario12,A
3,-3.3177318419028423,Scenario12,A
4,-3.301719602401735,Scenario12,A
5,-3.2872109878223394,Scenario12,A
6,-3.274230360361244,Scenario12,A
7,-3.262779167739213,Scenario12,A
8,-3.2528309985225468,Scenario12,A
9,-3.24433522087945,Scenario12,A
10,-3.237217006991136,Scenario12,A
11,-3.2313811493494473,Scenario12,A
12,-3.22668756510618,Scenario12,A
13,-3.2228267199285305,Scenario12,A
14,-3.2152076489236565,Scenario12,A
0,-1.6224689751815635,Scenario12,A
1,-1.6014887518444065,Scenario12,A
2,-1.5810084657873689,Scenario12,A
3,-1.560993477346166,Scenario12,A
4,-1.5414128596446828,Scenario12,A
5,-1.5222176376726484,Scenario12,A
6,-1.5033157592435713,Scenario12,A
7,-1.484641779221513,Scenario12,A
8,-1.4661783843955152,Scenario12,A
9,-1.4479044492171291,Scenario12,A
10,-1.429783872512604,Scenario12,A
11,-1.4119085349361193,Scenario12,A
12,-1.3944620376787629,Scenario12,A
13,-1.377405512394242,Scenario12,A
14,-1.3607574407799272,Scenario12,A
15,-1.3445880818292333,Scenario12,A
16,-1.3290208849084548,Scenario12,A
17,-1.314229229696491,Scenario12,A
18,-1.300371992375402,Scenario12,A
19,-1.2875515987176764,Scenario12,A
20,-1.275827100479624,Scenario12,A
21,-1.265215503515578,Scenario12,A
22,-1.257027892225993,Scenario12,A
23,-1.262245008823061,Scenario12,A
24,-1.2791369828367127,Scenario12,A
25,-1.2979786605612846,Scenario12,A
26,-1.316721408286988,Scenario12,A
27,-1.3336378163204428,Scenario12,A
28,-1.3472444210887773,Scenario12,A
29,-1.35818217913471,Scenario12,A
30,-1.3662562618612402,Scenario12,A
31,-1.3717683625275412,Scenario12,A
32,-1.3696170945463415,Scenario12,A
0,-3.2591108096164523,Scenario12,A
1,-3.2354165001626214,Scenario12,A
2,-3.212529586543508,Scenario12,A
3,-3.1905292611766525,Scenario12,A
4,-3.1694934744817695,Scenario12,A
5,-3.149484390025691,Scenario12,A
6,-3.1305887907157697,Scenario12,A
7,-3.112931902535002,Scenario12,A
8,-3.096628155973679,Scenario12,A
9,-3.081817064672697,Scenario12,A
10,-3.0686317142323345,Scenario12,A
11,-3.0571267802552944,Scenario12,A
12,-3.0473643803211985,Scenario12,A
13,-3.039314406040897,Scenario12,A
14,-3.032872976541303,Scenario12,A
15,-3.0278981817523016,Scenario12,A
16,-3.0241363584065564,Scenario12,A
17,-3.0209004530126653,Scenario12,A
18,-3.0030533550526957,Scenario12,A
0,-2.0834777533515147,Scenario12,A
1,-2.057736944577237,Scenario12,A
2,-2.0329483547727767,Scenario12,A
3,-2.009077007544507,Scenario12,A
4,-1.98609504707016,Scenario12,A
5,-1.9639779162888704,Scenario12,A
6,-1.9427037743884155,Scenario12,A
7,-1.9222492171509526,Scenario12,A
8,-1.9025898783612218,Scenario12,A
9,-1.883700208310382,Scenario12,A
10,-1.8655506109321829,Scenario12,A
11,-1.8481203255087635,Scenario12,A
12,-1.8314031544804432,Scenario12,A
13,-1.8154179108787065,Scenario12,A
14,-1.8002031104966632,Scenario12,A
15,-1.7857912373557352,Scenario12,A
16,-1.7722110186832472,Scenario12,A
17,-1.7595133104880964,Scenario12,A
18,-1.7477598488176236,Scenario12,A
19,-1.7370153563623838,Scenario12,A
20,-1.727336034120888,Scenario12,A
21,-1.7187542233899067,Scenario12,A
22,-1.7112765261968828,Scenario12,A
23,-1.7048751010860776,Scenario12,A
24,-1.699738085235359,Scenario12,A
25,-1.6972637458898845,Scenario12,A
26,-1.6981552097825647,Scenario12,A
27,-1.7013365587815534,Scenario12,A
28,-1.7047729451557858,Scenario12,A
29,-1.7078162318343788,Scenario12,A
30,-1.7097069986172961,Scenario12,A
31,-1.670990519758886,Scenario12,A
0,-2.6408342167087024,Scenario12,B
1,-2.5243982174638115,Scenario12,B
2,-2.3998165061252967,Scenario12,B
3,-2.261968566480123,Scenario12,B
4,-2.1010135595826744,Scenario12,B
5,-1.8730373514578855,Scenario12,B
6,-1.6001029401742723,Scenario12,B
7,-1.3062884688838787,Scenario12,B
8,-0.9739160427311706,Scenario12,B
9,-0.5452679034934933,Scenario12,B
10,0.08848368797125294,Scenario12,B
11,1.0402146877287501,Scenario12,B
12,2.3716296528557943,Scenario12,B
13,2.51726518070375,Scenario12,B
14,2.5024970949582372,Scenario12,B
15,2.4883739694320917,Scenario12,B
16,2.474874684686664,Scenario12,B
17,2.4619627261413397,Scenario12,B
18,2.3819632977073835,Scenario12,B
19,2.091465588880625,Scenario12,B
20,1.5962442634769425,Scenario12,B
21,1.1546004999883182,Scenario12,B
22,0.8056572962074275,Scenario12,B
23,0.5227595873954427,Scenario12,B
24,0.2956181992119742,Scenario12,B
25,0.10728109677832842,Scenario12,B
26,-0.07480168450961822,Scenario12,B
27,-0.27158707487645906,Scenario12,B
28,-0.4538534536551617,Scenario12,B
29,-0.6014118171974498,Scenario12,B
30,-0.7154479764347819,Scenario12,B
31,-0.803057079129422,Scenario12,B
32,-0.8701800988397885,Scenario12,B
33,-0.9214026807801864,Scenario12,B
34,-0.9585083312967447,Scenario12,B
35,-0.982406348804739,Scenario12,B
36,-0.9946037961353665,Scenario12,B
37,-0.9998586518135137,Scenario12,B
38,-0.9815585999790131,Scenario12,B
0,-2.007303107556335,Scenario12,B
1,-1.9788093600144427,Scenario12,B
2,-1.951335683698984,Scenario12,B
3,-1.9248589444253192,Scenario12,B
4,-1.8993501769886763,Scenario12,B
5,-1.8747685072650917,Scenario12,B
6,-1.8510816911511028,Scenario12,B
7,-1.8282592268985645,Scenario12,B
8,-1.8062794094931296,Scenario12,B
9,-1.7851369390374479,Scenario12,B
10,-1.7648489162567655,Scenario12,B
11,-1.7471208365951714,Scenario12,B
12,-1.7377602684204634,Scenario12,B
13,-1.729979394932203,Scenario12,B
14,-1.7232900071560082,Scenario12,B
15,-1.7181439190656649,Scenario12,B
16,-1.713405633428861,Scenario12,B
17,-1.7091557264131505,Scenario12,B
18,-1.7053052226898835,Scenario12,B
19,-1.7018565643827603,Scenario12,B
20,-1.698824787104399,Scenario12,B
21,-1.6967641598011838,Scenario12,B
22,-1.695121642308624,Scenario12,B
23,-1.6937591387352435,Scenario12,B
24,-1.6926451480204152,Scenario12,B
25,-1.6917481135985917,Scenario12,B
26,-1.691153064889262,Scenario12,B
27,-1.6908727612099494,Scenario12,B
28,-1.6903693706769445,Scenario12,B
29,-1.6802217618382433,Scenario12,B
0,-1.5033326638265176,Scenario12,B
1,-1.480250320281761,Scenario12,B
2,-1.4579487191896923,Scenario12,B
3,-1.4364077970864293,Scenario12,B
4,-1.4155916472768872,Scenario12,B
5,-1.3910547802212356,Scenario12,B
6,-1.3343725564788929,Scenario12,B
7,-1.2276215359148006,Scenario12,B
8,-1.1339647355268632,Scenario12,B
9,-1.0511977522298914,Scenario12,B
10,-0.9511620611436067,Scenario12,B
11,-0.8251159130969676,Scenario12,B
12,-0.6693864334341759,Scenario12,B
13,-0.5217473980680856,Scenario12,B
14,-0.40068610372150815,Scenario12,B
15,-0.2936634636932993,Scenario12,B
16,-0.23455165002120815,Scenario12,B
17,-0.18142690011947904,Scenario12,B
18,-0.13126910801555924,Scenario12,B
19,-0.08403653338492845,Scenario12,B
20,-0.03969413515004172,Scenario12,B
21,0.0017984138756359513,Scenario12,B
22,0.019929233821422088,Scenario12,B
23,-0.04830160314507603,Scenario12,B
24,-0.1549315884840503,Scenario12,B
25,-0.2912591392300081,Scenario12,B
26,-0.4240639853190571,Scenario12,B
27,-0.5390452620120678,Scenario12,B
28,-0.6348679374306321,Scenario12,B
29,-0.7087735284416274,Scenario12,B
30,-0.7665520662694603,Scenario12,B
31,-0.7970450779058383,Scenario12,B
32,-0.8225515270648832,Scenario12,B
33,-0.8438248464909613,Scenario12,B
34,-0.8610449138716814,Scenario12,B
35,-0.8746228086672936,Scenario12,B
36,-0.8847920269153298,Scenario12,B
37,-0.8917406247289443,Scenario12,B
38,-0.8955498704592084,Scenario12,B
39,-0.8762995315505958,Scenario12,B
0,-2.3037086731814513,Scenario12,B
1,-2.275455171886578,Scenario12,B
2,-2.2481934557504264,Scenario12,B
3,-2.221931391299881,Scenario12,B
4,-2.196659891014525,Scenario12,B
5,-2.172368624375598,Scenario12,B
6,-2.149049002955042,Scenario12,B
7,-2.12670369948371,Scenario12,B
8,-2.1053546097156985,Scenario12,B
9,-2.085049488378634,Scenario12,B
10,-2.065849906014015,Scenario12,B
11,-2.0478155890876133,Scenario12,B
12,-2.031001503058449,Scenario12,B
13,-2.015452866617358,Scenario12,B
14,-2.0011922243191655,Scenario12,B
15,-1.9882244763147117,Scenario12,B
16,-1.9765403380000433,Scenario12,B
17,-1.9661089131456915,Scenario12,B
18,-1.956883432653694,Scenario12,B
19,-1.9488039171676554,Scenario12,B
20,-1.941803123562302,Scenario12,B
21,-1.9358101987042131,Scenario12,B
22,-1.9307502865478376,Scenario12,B
23,-1.926554127349759,Scenario12,B
24,-1.923154124303345,Scenario12,B
25,-1.920480654113714,Scenario12,B
26,-1.9184576244449507,Scenario12,B
27,-1.9169784379525248,Scenario12,B
28,-1.915739108931425,Scenario12,B
29,-1.8848041930487263,Scenario12,B
0,-1.5737791427259817,Scenario12,B
1,-1.2722321878222735,Scenario12,B
2,-0.9604562703900958,Scenario12,B
3,-0.6614578421870112,Scenario12,B
4,-0.5542173079784463,Scenario12,B
5,-0.4791162713265611,Scenario12,B
6,-0.40769895110579935,Scenario12,B
7,-0.339828080509855,Scenario12,B
8,-0.27535203594003077,Scenario12,B
9,-0.214112227519776,Scenario12,B
10,-0.15596404817842568,Scenario12,B
11,-0.100787851004696,Scenario12,B
12,-0.04847789199988739,Scenario12,B
13,0.0010618896047720483,Scenario12,B
14,0.04034657429129229,Scenario12,B
15,0.009658036717159924,Scenario12,B
16,-0.09137042507285953,Scenario12,B
17,-0.2301402698970274,Scenario12,B
18,-0.3841593008375943,Scenario12,B
19,-0.5220815184500882,Scenario12,B
20,-0.6471255591360459,Scenario12,B
21,-0.7642393551117479,Scenario12,B
22,-0.8614719333387442,Scenario12,B
23,-0.9426244415262153,Scenario12,B
24,-1.0155428431606652,Scenario12,B
25,-1.0622951217067302,Scenario12,B
26,-1.0939917370532806,Scenario12,B
27,-1.121317110103798,Scenario12,B
28,-1.1448462427192594,Scenario12,B
29,-1.1644879737819562,Scenario12,B
30,-1.1806799547949527,Scenario12,B
31,-1.1936857864230093,Scenario12,B
32,-1.2036697326985064,Scenario12,B
33,-1.2107141223436,Scenario12,B
34,-1.2146907537960536,Scenario12,B
35,-1.1864981829969237,Scenario12,B
0,-2.271339556973152,Scenario12,B
1,-2.245071606580275,Scenario12,B
2,-2.219836800270508,Scenario12,B
3,-2.195648391492116,Scenario12,B
4,-2.172521939016556,Scenario12,B
5,-2.150474206287613,Scenario12,B
6,-2.129526711381329,Scenario12,B
7,-2.1097027625495595,Scenario12,B
8,-2.0910124408706654,Scenario12,B
9,-2.0734468881116905,Scenario12,B
10,-2.0569835944419683,Scenario12,B
11,-2.0416091722623957,Scenario12,B
12,-2.0273250886018954,Scenario12,B
13,-2.0141317460746873,Scenario12,B
14,-2.002031031478544,Scenario12,B
15,-1.9910078118995975,Scenario12,B
16,-1.9810215595828164,Scenario12,B
17,-1.9720265286874203,Scenario12,B
18,-1.9639869135352053,Scenario12,B
19,-1.956865258942869,Scenario12,B
20,-1.9506127238133646,Scenario12,B
21,-1.9451795999552415,Scenario12,B
22,-1.9405249756121496,Scenario12,B
23,-1.9366064367039413,Scenario12,B
24,-1.9333722495574786,Scenario12,B
25,-1.9307621725022455,Scenario12,B
26,-1.928699495676577,Scenario12,B
27,-1.9270736134319983,Scenario12,B
28,-1.9255850955232416,Scenario12,B
29,-1.9212727950837063,Scenario12,B
30,-1.875346605035155,Scenario12,B
0,-2.3325399962506013,Scenario12,B
1,-2.301721719793855,Scenario12,B
2,-2.271940607627217,Scenario12,B
3,-2.243204863901049,Scenario12,B
4,-2.2155382441832905,Scenario12,B
5,-2.1889691650636083,Scenario12,B
6,-2.1635311550503684,Scenario12,B
7,-2.13924873745548,Scenario12,B
8,-2.116123919866526,Scenario12,B
9,-2.0941694232871084,Scenario12,B
10,-2.073398924547834,Scenario12,B
11,-2.0538052708291454,Scenario12,B
12,-2.0353985919269784,Scenario12,B
13,-2.0182383346624393,Scenario12,B
14,-2.002424905720875,Scenario12,B
15,-1.9880352370946723,Scenario12,B
16,-1.9750727286067644,Scenario12,B
17,-1.963508964676938,Scenario12,B
18,-1.95330608035586,Scenario12,B
19,-1.944412248094685,Scenario12,B
20,-1.9367584717239361,Scenario12,B
21,-1.930257828499664,Scenario12,B
